1.1298	1
1.1359	1
1.1815	1
1.1842	1
1.1978	1
1.2110	1
1.2137	1
1.2152	1
1.2157	1
1.2193	1
1.2210	1
1.2256	1
1.2366	1
1.2478	1
1.2523	1
1.2535	1
1.2551	1
1.2588	1
1.2598	1
1.2617	0
1.2619	0
1.2649	0
1.2794	1
1.2802	1
1.2828	1
1.2925	1
1.3002	1
1.3008	1
1.3036	1
1.3156	0
1.3171	1
1.3181	1
1.3289	1
1.3335	1
1.3362	1
1.3401	0
1.3402	0
1.3514	0
1.3571	0
1.3588	1
1.3595	1
1.3620	0
1.3651	1
1.3671	1
1.3775	0
1.3871	1
1.3894	0
1.3938	1
1.4007	1
1.4017	0
1.4068	1
1.4068	0
1.4088	0
1.4131	1
1.4137	1
1.4147	1
1.4201	1
1.4230	1
1.4231	1
1.4236	1
1.4240	1
1.4245	1
1.4247	0
1.4266	1
1.4311	1
1.4312	1
1.4313	1
1.4314	1
1.4314	1
1.4328	1
1.4368	1
1.4379	1
1.4381	1
1.4388	1
1.4403	0
1.4409	1
1.4423	1
1.4423	1
1.4423	1
1.4450	0
1.4501	1
1.4512	1
1.4513	1
1.4524	0
1.4537	1
1.4575	0
1.4580	1
1.4596	1
1.4596	1
1.4601	1
1.4626	0
1.4631	0
1.4632	1
1.4646	1
1.4660	1
1.4674	1
1.4674	1
1.4690	1
1.4690	0
1.4693	0
1.4704	1
1.4704	1
1.4718	0
1.4726	0
1.4737	1
1.4749	1
1.4759	1
1.4767	1
1.4776	1
1.4783	1
1.4783	1
1.4787	1
1.4813	1
1.4814	0
1.4825	0
1.4828	1
1.4837	0
1.4839	0
1.4841	1
1.4851	0
1.4851	1
1.4852	0
1.4854	1
1.4860	0
1.4862	1
1.4877	1
1.4896	0
1.4910	1
1.4930	0
1.4931	1
1.4935	1
1.4940	1
1.4941	1
1.4948	1
1.4948	1
1.4966	0
1.4974	1
1.4982	0
1.4984	0
1.4999	1
1.4999	1
1.5000	1
1.5001	0
1.5003	1
1.5004	1
1.5016	0
1.5022	1
1.5033	0
1.5044	1
1.5049	0
1.5058	0
1.5061	1
1.5076	0
1.5078	1
1.5085	1
1.5089	0
1.5099	1
1.5099	1
1.5101	0
1.5115	0
1.5134	1
1.5148	0
1.5162	0
1.5173	1
1.5173	1
1.5174	0
1.5175	1
1.5179	1
1.5181	0
1.5183	1
1.5193	0
1.5197	0
1.5204	0
1.5211	1
1.5212	1
1.5218	1
1.5218	1
1.5222	0
1.5224	1
1.5233	0
1.5241	0
1.5241	0
1.5244	1
1.5255	1
1.5255	1
1.5256	1
1.5263	1
1.5269	0
1.5275	1
1.5279	0
1.5280	1
1.5295	0
1.5302	1
1.5305	1
1.5313	1
1.5315	0
1.5323	1
1.5323	1
1.5325	1
1.5325	0
1.5328	0
1.5342	0
1.5345	1
1.5348	1
1.5352	0
1.5352	0
1.5364	1
1.5373	0
1.5374	0
1.5386	1
1.5397	0
1.5398	1
1.5399	0
1.5399	0
1.5400	0
1.5405	0
1.5406	1
1.5408	0
1.5419	1
1.5426	1
1.5429	0
1.5441	1
1.5442	1
1.5443	1
1.5447	0
1.5452	1
1.5478	1
1.5507	0
1.5510	1
1.5512	0
1.5516	1
1.5539	0
1.5539	0
1.5545	1
1.5547	0
1.5547	0
1.5549	0
1.5550	0
1.5564	1
1.5571	1
1.5573	1
1.5574	1
1.5586	0
1.5591	0
1.5594	0
1.5611	1
1.5613	0
1.5614	1
1.5618	1
1.5621	1
1.5622	1
1.5622	0
1.5637	1
1.5641	1
1.5642	0
1.5651	0
1.5657	0
1.5658	1
1.5667	0
1.5669	1
1.5678	1
1.5685	0
1.5694	0
1.5695	1
1.5695	1
1.5699	0
1.5700	1
1.5700	0
1.5714	1
1.5715	0
1.5718	0
1.5723	1
1.5740	0
1.5747	1
1.5751	1
1.5758	1
1.5758	1
1.5762	1
1.5762	1
1.5770	0
1.5771	1
1.5772	0
1.5780	0
1.5782	1
1.5811	1
1.5813	0
1.5817	0
1.5825	1
1.5826	0
1.5830	1
1.5831	1
1.5837	0
1.5844	1
1.5848	0
1.5850	1
1.5850	1
1.5851	0
1.5855	1
1.5858	1
1.5859	1
1.5864	1
1.5877	1
1.5882	1
1.5891	0
1.5892	0
1.5900	0
1.5906	1
1.5906	0
1.5920	0
1.5920	1
1.5939	1
1.5939	0
1.5948	1
1.5948	0
1.5951	0
1.5953	1
1.5953	1
1.5954	0
1.5955	1
1.5957	0
1.5963	1
1.5966	0
1.5973	1
1.5975	1
1.5986	1
1.5986	0
1.5988	0
1.5988	0
1.5999	0
1.5999	0
1.6013	0
1.6030	0
1.6046	1
1.6046	0
1.6049	1
1.6050	0
1.6068	0
1.6072	1
1.6072	1
1.6072	1
1.6077	1
1.6101	0
1.6107	0
1.6116	0
1.6130	0
1.6137	1
1.6140	1
1.6152	0
1.6162	0
1.6170	0
1.6171	1
1.6171	1
1.6177	1
1.6181	0
1.6183	0
1.6202	0
1.6219	0
1.6221	1
