1.4992	0
1.4994	0
1.5005	0
1.5014	0
1.5020	1
1.5026	0
1.5040	0
1.5044	0
1.5047	1
1.5051	1
1.5053	0
1.5066	1
1.5067	1
1.5083	1
1.5083	1
1.5088	1
1.5097	1
1.5100	1
1.5105	0
1.5124	0
1.5127	0
1.5142	1
1.5154	0
1.5170	1
1.5172	0
1.5174	0
1.5177	0
1.5177	1
1.5180	1
1.5188	1
1.5191	1
1.5196	1
1.5198	0
1.5208	0
1.5208	0
1.5229	1
1.5229	1
1.5235	0
1.5239	1
1.5241	0
1.5244	1
1.5249	1
1.5250	0
1.5251	1
1.5252	0
1.5256	1
1.5258	1
1.5260	1
1.5261	0
1.5265	1
1.5273	1
1.5276	0
1.5278	1
1.5279	1
1.5283	0
1.5287	0
1.5298	1
1.5312	0
1.5317	0
1.5317	1
1.5325	0
1.5329	0
1.5364	0
1.5374	1
1.5375	1
1.5381	0
1.5384	0
1.5392	0
1.5397	0
1.5398	1
1.5410	0
1.5411	0
1.5411	0
1.5414	1
1.5414	1
1.5416	1
1.5417	1
1.5419	0
1.5422	0
1.5426	1
1.5441	1
1.5445	0
1.5449	1
1.5457	1
1.5459	0
1.5473	0
1.5475	0
1.5475	0
1.5477	0
1.5478	1
1.5479	0
1.5480	0
1.5489	0
1.5491	0
1.5496	1
1.5500	0
1.5503	0
1.5512	0
1.5523	0
1.5528	0
1.5530	1
1.5532	1
1.5538	1
1.5540	1
1.5544	0
1.5550	1
1.5554	0
1.5559	1
1.5563	0
1.5572	1
1.5582	0
1.5583	1
1.5598	1
1.5599	1
1.5600	1
1.5613	1
1.5613	1
1.5617	0
1.5620	0
1.5621	0
1.5626	1
1.5634	1
1.5637	1
1.5640	1
1.5662	0
1.5677	1
1.5677	1
1.5685	0
1.5691	0
1.5695	0
1.5696	0
1.5701	0
1.5701	0
1.5704	0
1.5707	1
1.5721	1
1.5725	0
1.5750	1
1.5750	0
1.5756	0
1.5778	1
1.5778	0
1.5787	1
1.5794	0
1.5813	1
1.5831	0
1.5835	1
1.5836	0
1.5842	0
1.5847	1
1.5849	0
1.5854	0
1.5854	1
1.5859	0
1.5860	1
1.5860	1
1.5895	1
1.5896	1
1.5898	0
1.5902	0
1.5903	1
1.5906	1
1.5909	1
1.5911	1
1.5912	0
1.5916	1
1.5916	1
1.5916	1
1.5917	1
1.5923	1
1.5927	0
1.5929	1
1.5940	0
1.5946	1
1.5947	1
1.5954	0
1.5957	1
1.5970	0
1.5975	0
1.5980	1
1.5984	0
1.5999	1
1.6004	1
1.6005	1
1.6013	1
1.6027	1
1.6067	0
1.6072	0
1.6072	1
1.6100	0
1.6107	1
1.6108	1
1.6113	1
1.6114	1
1.6116	0
1.6118	0
1.6120	1
1.6120	1
1.6125	0
1.6125	1
1.6139	0
1.6141	1
1.6179	1
1.6179	1
1.6194	1
1.6197	1
1.6198	0
1.6205	0
1.6210	0
1.6245	0
1.6245	1
1.6247	0
1.6249	0
1.6254	0
1.6257	1
1.6257	0
1.6258	1
1.6258	1
1.6263	0
1.6271	0
1.6275	0
1.6307	0
1.6313	1
1.6314	1
1.6314	1
1.6318	1
1.6319	0
1.6319	0
1.6320	1
1.6323	0
1.6328	0
1.6338	0
1.6339	0
1.6361	0
1.6376	1
1.6405	0
1.6429	0
1.6434	0
1.6435	0
1.6436	0
1.6456	0
1.6459	1
1.6462	0
1.6498	0
1.6499	0
1.6503	0
1.6513	0
1.6520	0
1.6523	0
1.6526	1
1.6526	0
1.6554	0
1.6571	0
1.6575	0
1.6582	0
1.6590	0
1.6591	0
1.6604	0
1.6617	0
1.6624	0
1.6685	1
1.6686	0
1.6697	0
1.6708	1
1.6738	0
1.6740	0
1.6766	0
1.6791	0
1.6843	0
1.6847	0
1.6865	0
1.6904	1
1.6932	0
1.7003	0
1.7017	0
1.7170	1
1.7183	0
1.7341	0
1.7502	1
1.7628	0
1.7787	0
1.7830	0
1.7898	0
1.7939	0
1.7976	0
1.8100	0
1.8249	0
